condition,factor,low,high,measure,effect,ci_low,ci_high,mean_at_low,mean_at_high
calm,horizon_weeks,"(13, 52)","(52, 156)",d_fill_rate,-8.359939829699602e-05,-0.00017832756931837084,1.1128772724378793e-05,0.00010129077868814932,1.7691380391153303e-05
calm,horizon_weeks,"(13, 52)","(52, 156)",costs_tech,11411226.044229163,10285720.563602574,12536731.524855752,38253004.16741667,49664230.21164583
calm,horizon_weeks,"(13, 52)","(52, 156)",adoptions,15.345833333333333,13.637161721268406,17.05450494539826,44.575,59.920833333333334
calm,horizon_weeks,"(13, 52)","(52, 156)",coalitions,1.1916666666666667,0.8674577325667693,1.515875600766564,2.8208333333333333,4.0125
calm,horizon_weeks,"(13, 52)","(52, 156)",mean_adopt_week,1.463551181282665,0.12565617726417577,2.8014461853011543,28.59420481634114,30.057755997623815
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_ml_forecast,1.8625,1.559705368218721,2.165294631781279,11.091666666666667,12.954166666666667
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_control_tower,10.164583333333333,9.131333017974578,11.197833648692088,7.2,17.364583333333332
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_rfid,0.1125,-0.04557751476250939,0.2705775147625094,17.679166666666667,17.791666666666668
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_aps,0.0,0.0,0.0,0.0,0.0
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_routing,1.3729166666666666,1.1600589669187271,1.585774366414606,2.1041666666666665,3.4770833333333333
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_blockchain,1.8333333333333333,0.7314035005211115,2.935263166145555,6.5,8.333333333333334
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_risk_intel,0.0,0.0,0.0,0.0,0.0
calm,horizon_weeks,"(13, 52)","(52, 156)",formed_dyad,0.6,0.2917843920380097,0.9082156079619903,1.0625,1.6625
calm,horizon_weeks,"(13, 52)","(52, 156)",formed_triad,0.025,-0.09719456482941691,0.1471945648294169,0.3,0.325
calm,horizon_weeks,"(13, 52)","(52, 156)",formed_chain,0.5666666666666667,0.4512144980221072,0.6821188353112261,1.4583333333333333,2.025
calm,horizon_weeks,"(13, 52)","(52, 156)",formed_network,0.0,0.0,0.0,0.0,0.0
calm,horizon_weeks,"(13, 52)","(52, 156)",failed_acceptance,13.185416666666667,8.202682774120293,18.16815055921304,85.99166666666666,99.17708333333333
calm,horizon_weeks,"(13, 52)","(52, 156)",failed_budget,0.0,0.0,0.0,0.0,0.0
calm,chain_accept_share,0.4,0.8,d_network_profit,-13714300.690083385,-25700479.71767861,-1728121.6624881588,236333338.86145866,222619038.17137522
calm,chain_accept_share,0.4,0.8,d_satisfaction_index,-6.348295111097274e-05,-0.00011662421998277601,-1.034168223916945e-05,0.0002511601859493969,0.00018767723483842415
calm,chain_accept_share,0.4,0.8,d_fill_rate,-0.00011805736875499541,-0.00021488506356368193,-2.1229673946308885e-05,0.00011851976391714902,4.623951621536097e-07
calm,chain_accept_share,0.4,0.8,costs_tech,-8569621.8720625,-9430135.368685398,-7709108.375439604,48243428.12556251,39673806.2535
calm,chain_accept_share,0.4,0.8,adoptions,-10.629166666666666,-11.634964829698763,-9.62336850363457,57.5625,46.93333333333333
calm,chain_accept_share,0.4,0.8,coalitions,-0.95,-1.0994060216429073,-0.8005939783570926,3.8916666666666666,2.941666666666667
calm,chain_accept_share,0.4,0.8,mean_adopt_week,0.5509671789897513,-0.6403521104655346,1.7422864684450374,29.050496817487605,29.601463996477356
calm,chain_accept_share,0.4,0.8,adopt_ml_forecast,-0.29583333333333334,-0.43367335988462197,-0.15799330678204468,12.170833333333333,11.875
calm,chain_accept_share,0.4,0.8,adopt_control_tower,-10.20625,-11.172655008629185,-9.239844991370816,17.385416666666668,7.179166666666666
calm,chain_accept_share,0.4,0.8,adopt_rfid,0.020833333333333332,-0.05071997653014246,0.09238664319680912,17.725,17.745833333333334
calm,chain_accept_share,0.4,0.8,adopt_aps,0.0,0.0,0.0,0.0,0.0
calm,chain_accept_share,0.4,0.8,adopt_routing,-0.16458333333333333,-0.2539120585977046,-0.07525460806896209,2.872916666666667,2.7083333333333335
calm,chain_accept_share,0.4,0.8,adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0
calm,chain_accept_share,0.4,0.8,adopt_blockchain,0.016666666666666666,-0.1861121292225005,0.21944546255583383,7.408333333333333,7.425
calm,chain_accept_share,0.4,0.8,adopt_risk_intel,0.0,0.0,0.0,0.0,0.0
calm,chain_accept_share,0.4,0.8,formed_dyad,0.21666666666666667,0.07642282199805761,0.35691051133527574,1.2541666666666667,1.4708333333333334
calm,chain_accept_share,0.4,0.8,formed_triad,0.025,-0.03169771852481843,0.08169771852481844,0.3,0.325
calm,chain_accept_share,0.4,0.8,formed_chain,-1.1916666666666667,-1.2831656368365303,-1.100167696496803,2.3375,1.1458333333333333
calm,chain_accept_share,0.4,0.8,formed_network,0.0,0.0,0.0,0.0,0.0
calm,chain_accept_share,0.4,0.8,failed_acceptance,51.547916666666666,46.689496705916554,56.40633662741678,66.81041666666667,118.35833333333333
calm,chain_accept_share,0.4,0.8,failed_budget,0.0,0.0,0.0,0.0,0.0
calm,cost_split,equal,by_size,d_network_profit,19397845.730083425,1746470.3380800076,37049221.12208684,219777265.65137526,239175111.38145867
calm,cost_split,equal,by_size,d_satisfaction_index,8.492711575236224e-05,2.6024213070711574e-05,0.0001438300184340129,0.0001769551525177294,0.00026188226827009164
calm,cost_split,equal,by_size,d_fill_rate,4.816116758460641e-05,2.687707637328356e-06,9.363462753188447e-05,3.54104957473481e-05,8.357166333195451e-05
calm,cost_split,equal,by_size,costs_tech,460453.1209374999,-8563.052102079324,929469.2939770792,43728390.629062496,44188843.75
calm,cost_split,equal,by_size,adoptions,2.120833333333333,1.4377192943144315,2.803947372352235,51.1875,53.30833333333333
calm,cost_split,equal,by_size,coalitions,0.041666666666666664,-0.0829221085383578,0.16625544187169114,3.3958333333333335,3.4375
calm,cost_split,equal,by_size,mean_adopt_week,-0.33671256513150577,-0.9007219605005401,0.2272968302375286,29.494336689548227,29.157624124416724
calm,cost_split,equal,by_size,adopt_ml_forecast,0.0375,-0.03090498033338595,0.10590498033338594,12.004166666666666,12.041666666666666
calm,cost_split,equal,by_size,adopt_control_tower,1.24375,0.7457334887467355,1.7417665112532643,11.660416666666666,12.904166666666667
calm,cost_split,equal,by_size,adopt_rfid,-0.0125,-0.05193019017997898,0.02693019017997898,17.741666666666667,17.729166666666668
calm,cost_split,equal,by_size,adopt_aps,0.0,0.0,0.0,0.0,0.0
calm,cost_split,equal,by_size,adopt_routing,0.052083333333333336,-0.008607948427581932,0.1127746150942486,2.7645833333333334,2.816666666666667
calm,cost_split,equal,by_size,adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0
calm,cost_split,equal,by_size,adopt_blockchain,0.8,0.22675186004933556,1.3732481399506646,7.016666666666667,7.816666666666666
calm,cost_split,equal,by_size,adopt_risk_intel,0.0,0.0,0.0,0.0,0.0
calm,cost_split,equal,by_size,formed_dyad,0.09166666666666666,-0.010827892400680716,0.19416122573401404,1.3166666666666667,1.4083333333333334
calm,cost_split,equal,by_size,formed_triad,-0.05,-0.08797469665720711,-0.0120253033427929,0.3375,0.2875
calm,cost_split,equal,by_size,formed_chain,0.0,-0.053423888751829136,0.053423888751829136,1.7416666666666667,1.7416666666666667
calm,cost_split,equal,by_size,formed_network,0.0,0.0,0.0,0.0,0.0
calm,cost_split,equal,by_size,failed_acceptance,-1.2520833333333334,-3.838278229171774,1.3341115625051072,93.21041666666666,91.95833333333333
calm,cost_split,equal,by_size,failed_budget,0.0,0.0,0.0,0.0,0.0
calm,max_new_per_quarter,1,2,d_network_profit,81199077.19733343,37021324.5687478,125376829.82591905,188876649.91775024,270075727.11508363
calm,max_new_per_quarter,1,2,d_satisfaction_index,0.00018032747261744522,4.466575751847085e-06,0.00035618836948304335,0.00012925497408518792,0.00030958244670263314
calm,max_new_per_quarter,1,2,d_fill_rate,-4.399945291348716e-05,-0.00019614208142800692,0.00010814317560103261,8.149080599639489e-05,3.749135308290773e-05
calm,max_new_per_quarter,1,2,costs_tech,9693167.7118125,8714629.904706338,10671705.518918661,39112033.33362499,48805201.04543749
calm,max_new_per_quarter,1,2,adoptions,8.4375,6.458319385238956,10.416680614761043,48.02916666666667,56.46666666666667
calm,max_new_per_quarter,1,2,coalitions,-0.13333333333333333,-0.6226542417858076,0.35598757511914103,3.4833333333333334,3.35
calm,max_new_per_quarter,1,2,mean_adopt_week,-11.443602835260474,-12.899538674438023,-9.987666996082925,35.04778182461271,23.60417898935224
calm,max_new_per_quarter,1,2,adopt_ml_forecast,1.5125,1.364229394791504,1.6607706052084958,11.266666666666667,12.779166666666667
calm,max_new_per_quarter,1,2,adopt_control_tower,4.797916666666667,3.831151626221227,5.764681707112106,9.883333333333333,14.68125
calm,max_new_per_quarter,1,2,adopt_rfid,0.32916666666666666,0.2292322481419819,0.42910108519135143,17.570833333333333,17.9
calm,max_new_per_quarter,1,2,adopt_aps,0.0,0.0,0.0,0.0,0.0
calm,max_new_per_quarter,1,2,adopt_routing,0.18958333333333333,0.08805513235734472,0.2911115343093219,2.6958333333333333,2.8854166666666665
calm,max_new_per_quarter,1,2,adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0
calm,max_new_per_quarter,1,2,adopt_blockchain,1.6083333333333334,0.066829711926357,3.1498369547403096,6.6125,8.220833333333333
calm,max_new_per_quarter,1,2,adopt_risk_intel,0.0,0.0,0.0,0.0,0.0
calm,max_new_per_quarter,1,2,formed_dyad,-0.43333333333333335,-0.9808658959157999,0.11419922924913317,1.5791666666666666,1.1458333333333333
calm,max_new_per_quarter,1,2,formed_triad,-0.3333333333333333,-0.5307063904686733,-0.1359602761979933,0.4791666666666667,0.14583333333333334
calm,max_new_per_quarter,1,2,formed_chain,0.6333333333333333,0.3490686380825932,0.9175980285840735,1.425,2.058333333333333
calm,max_new_per_quarter,1,2,formed_network,0.0,0.0,0.0,0.0,0.0
calm,max_new_per_quarter,1,2,failed_acceptance,-0.7645833333333333,-6.086560730492888,4.557394063826221,92.96666666666667,92.20208333333333
calm,max_new_per_quarter,1,2,failed_budget,0.0,0.0,0.0,0.0,0.0
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",d_network_profit,-269.6098958333333,-820.9621328124999,281.7423411458333,227687880.14506227,227687610.5351664
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",d_satisfaction_index,-2.3808614422795213e-08,-7.249723091741141e-08,2.4880002071820978e-08,0.0003888509979155239,0.0003888271893011011
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",d_fill_rate,-4.385290287174197e-08,-1.3353208924445428e-07,4.582628350097035e-08,0.00036217062261855587,0.00036212676971568414
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",costs_tech,-461.4584791665276,-1405.1410690620767,482.2241107290215,44040050.00306249,44039588.54458332
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adoptions,0.0,0.0,0.0,52.78958333333333,52.78958333333333
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",coalitions,0.0,0.0,0.0,3.48125,3.48125
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",mean_adopt_week,-0.002321428571428541,-0.0070687499999999084,0.002425892857142826,29.914935927978302,29.912614499406867
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_ml_forecast,0.0,0.0,0.0,12.4375,12.4375
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_control_tower,0.0020833333333333333,-0.0021770833333333325,0.006343749999999999,12.364583333333334,12.366666666666667
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_rfid,0.0,0.0,0.0,17.75,17.75
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_aps,0.0,0.0,0.0,0.0,0.0
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_routing,-0.0020833333333333333,-0.006343749999999999,0.0021770833333333325,2.777083333333333,2.775
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_blockchain,0.0,0.0,0.0,7.460416666666666,7.460416666666666
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_risk_intel,0.0,0.0,0.0,0.0,0.0
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_dyad,0.0,0.0,0.0,1.3666666666666667,1.3666666666666667
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_triad,0.0,0.0,0.0,0.3375,0.3375
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_chain,0.0,0.0,0.0,1.7770833333333333,1.7770833333333333
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_network,0.0,0.0,0.0,0.0,0.0
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",failed_acceptance,0.00625,-0.006531249999999997,0.01903125,93.54166666666667,93.54791666666667
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",failed_budget,0.0,0.0,0.0,0.0,0.0
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",d_network_profit,69860869.54381251,39946029.29001397,99775709.79761106,192757310.56820813,262618180.11202064
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",d_satisfaction_index,0.00022431621507453374,9.619998853805197e-05,0.0003524324416110155,0.00027668098607104563,0.0005009972011455793
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",d_fill_rate,0.00014489562108893373,1.7906571466794365e-05,0.00027188467071107307,0.0002897008856226531,0.00043459650671158684
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",costs_tech,10989021.877479168,9797791.634118777,12180252.120839559,38545308.335083336,49534330.212562494
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",adoptions,14.9625,13.079847921199612,16.84515207880039,45.30833333333333,60.270833333333336
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",coalitions,1.2625,0.9205629490766158,1.604437050923384,2.85,4.1125
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",mean_adopt_week,1.825779062865297,0.4356614291622771,3.2158966965683167,29.000885682259923,30.82666474512523
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",adopt_ml_forecast,1.0083333333333333,0.7784069022010306,1.238259764465636,11.933333333333334,12.941666666666666
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",adopt_control_tower,10.63125,9.397888871716088,11.864611128283912,7.05,17.68125
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",adopt_rfid,0.14166666666666666,0.005333333333333329,0.278,17.679166666666667,17.820833333333333
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",adopt_aps,0.0,0.0,0.0,0.0,0.0
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",adopt_routing,1.3104166666666666,1.11755217040162,1.503281162931713,2.120833333333333,3.43125
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",adopt_blockchain,1.8708333333333333,0.7568268653023911,2.9848398013642754,6.525,8.395833333333334
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",adopt_risk_intel,0.0,0.0,0.0,0.0,0.0
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",formed_dyad,0.5916666666666667,0.28259122982555357,0.9007421035077798,1.0708333333333333,1.6625
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",formed_triad,0.016666666666666666,-0.10199371139139124,0.13532704472472457,0.32916666666666666,0.3458333333333333
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",formed_chain,0.6541666666666667,0.5077652361873708,0.8005680971459626,1.45,2.1041666666666665
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",formed_network,0.0,0.0,0.0,0.0,0.0
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",failed_acceptance,11.147916666666667,6.381513560119473,15.914319773213862,87.97083333333333,99.11875
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",failed_budget,0.0,0.0,0.0,0.0,0.0
cm3_12w,chain_accept_share,0.4,0.8,d_network_profit,-23195180.992395673,-34380874.1298717,-12009487.854919644,239285335.83631223,216090154.84391657
cm3_12w,chain_accept_share,0.4,0.8,d_satisfaction_index,-0.00014180945458733575,-0.0002168699966601542,-6.674891251451731e-05,0.0004597438209019804,0.00031793436631464466
cm3_12w,chain_accept_share,0.4,0.8,d_fill_rate,-0.00027474885232916363,-0.00042578921197963197,-0.00012370849267869527,0.0004995231223317018,0.0002247742700025382
cm3_12w,chain_accept_share,0.4,0.8,costs_tech,-9322109.370979166,-10117079.925788257,-8527138.816170074,48700873.959312506,39378764.58833333
cm3_12w,chain_accept_share,0.4,0.8,adoptions,-11.645833333333334,-12.616951849709075,-10.674714816957593,58.6125,46.96666666666667
cm3_12w,chain_accept_share,0.4,0.8,coalitions,-1.1291666666666667,-1.2938225482563437,-0.9645107850769896,4.045833333333333,2.9166666666666665
cm3_12w,chain_accept_share,0.4,0.8,mean_adopt_week,-0.14167626929304794,-1.733267281929929,1.449914743343833,29.984613348339096,29.842937079046056
cm3_12w,chain_accept_share,0.4,0.8,adopt_ml_forecast,-0.1,-0.18348677539986,-0.016513224600140014,12.4875,12.3875
cm3_12w,chain_accept_share,0.4,0.8,adopt_control_tower,-11.35625,-12.306826101544287,-10.405673898455712,18.04375,6.6875
cm3_12w,chain_accept_share,0.4,0.8,adopt_rfid,-0.008333333333333333,-0.0765,0.059833333333333336,17.754166666666666,17.745833333333334
cm3_12w,chain_accept_share,0.4,0.8,adopt_aps,0.0,0.0,0.0,0.0,0.0
cm3_12w,chain_accept_share,0.4,0.8,adopt_routing,-0.12708333333333333,-0.24817937635327433,-0.005987290313392318,2.839583333333333,2.7125
cm3_12w,chain_accept_share,0.4,0.8,adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0
cm3_12w,chain_accept_share,0.4,0.8,adopt_blockchain,-0.05416666666666667,-0.2602338328493654,0.1519004995160321,7.4875,7.433333333333334
cm3_12w,chain_accept_share,0.4,0.8,adopt_risk_intel,0.0,0.0,0.0,0.0,0.0
cm3_12w,chain_accept_share,0.4,0.8,formed_dyad,0.2,0.049093378048375325,0.3509066219516247,1.2666666666666666,1.4666666666666666
cm3_12w,chain_accept_share,0.4,0.8,formed_triad,0.016666666666666666,-0.034945713276617885,0.06827904660995122,0.32916666666666666,0.3458333333333333
cm3_12w,chain_accept_share,0.4,0.8,formed_chain,-1.3458333333333334,-1.4381088291955286,-1.2535578374711382,2.45,1.1041666666666667
cm3_12w,chain_accept_share,0.4,0.8,formed_network,0.0,0.0,0.0,0.0,0.0
cm3_12w,chain_accept_share,0.4,0.8,failed_acceptance,57.46041666666667,53.518566997043706,61.40226633628963,64.81458333333333,122.275
cm3_12w,chain_accept_share,0.4,0.8,failed_budget,0.0,0.0,0.0,0.0,0.0
cm3_12w,cost_split,equal,by_size,d_network_profit,14141469.075520754,-3105729.4921140894,31388667.643155597,220617010.80235404,234758479.87787482
cm3_12w,cost_split,equal,by_size,d_satisfaction_index,7.927583543079463e-05,8.508740468948371e-06,0.00015004293039264088,0.0003492011758929152,0.00042847701132370984
cm3_12w,cost_split,equal,by_size,d_fill_rate,3.549866081960854e-05,-2.2857955862848598e-05,9.385527750206568e-05,0.0003443993657573157,0.00037989802657692424
cm3_12w,cost_split,equal,by_size,costs_tech,12423.952354166408,-410729.2565307057,435577.16123903857,44033607.29764584,44046031.25
cm3_12w,cost_split,equal,by_size,adoptions,1.7791666666666666,1.0582636023342191,2.500069730999114,51.9,53.67916666666667
cm3_12w,cost_split,equal,by_size,coalitions,-0.0125,-0.14470317663353302,0.11970317663353301,3.4875,3.475
cm3_12w,cost_split,equal,by_size,mean_adopt_week,-0.5617408298319971,-1.064771570160226,-0.058710089503768326,30.194645628608573,29.632904798776583
cm3_12w,cost_split,equal,by_size,adopt_ml_forecast,0.016666666666666666,-0.05237583891234858,0.0857091722456819,12.429166666666667,12.445833333333333
cm3_12w,cost_split,equal,by_size,adopt_control_tower,0.8520833333333333,0.48457454644267917,1.2195921202239874,11.939583333333333,12.791666666666666
cm3_12w,cost_split,equal,by_size,adopt_rfid,-0.008333333333333333,-0.040605619879644284,0.02393895321297762,17.754166666666666,17.745833333333334
cm3_12w,cost_split,equal,by_size,adopt_aps,0.0,0.0,0.0,0.0,0.0
cm3_12w,cost_split,equal,by_size,adopt_routing,0.03125,-0.022436846314748453,0.08493684631474846,2.7604166666666665,2.7916666666666665
cm3_12w,cost_split,equal,by_size,adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0
cm3_12w,cost_split,equal,by_size,adopt_blockchain,0.8875,0.25617066807393185,1.5188293319260682,7.016666666666667,7.904166666666667
cm3_12w,cost_split,equal,by_size,adopt_risk_intel,0.0,0.0,0.0,0.0,0.0
cm3_12w,cost_split,equal,by_size,formed_dyad,0.075,-0.05847534171622999,0.20847534171623,1.3291666666666666,1.4041666666666666
cm3_12w,cost_split,equal,by_size,formed_triad,-0.08333333333333333,-0.13436029872730915,-0.0323063679393575,0.37916666666666665,0.29583333333333334
cm3_12w,cost_split,equal,by_size,formed_chain,-0.004166666666666667,-0.055413946200340354,0.04708061286700702,1.7791666666666666,1.775
cm3_12w,cost_split,equal,by_size,formed_network,0.0,0.0,0.0,0.0,0.0
cm3_12w,cost_split,equal,by_size,failed_acceptance,0.76875,-1.3909578479078883,2.9284578479078887,93.16041666666666,93.92916666666666
cm3_12w,cost_split,equal,by_size,failed_budget,0.0,0.0,0.0,0.0,0.0
cm3_12w,max_new_per_quarter,1,2,d_network_profit,105155695.84097928,59190282.924073,151121108.75788555,175109897.41962472,280265593.260604
cm3_12w,max_new_per_quarter,1,2,d_satisfaction_index,0.0005741131062903667,0.00036313148527028754,0.0007850947273104459,0.00010178254046312915,0.0006758956467534958
cm3_12w,max_new_per_quarter,1,2,d_fill_rate,0.0007283670833049355,0.000488401379033623,0.000968332787576248,-2.0348454853477694e-06,0.0007263322378195878
cm3_12w,max_new_per_quarter,1,2,costs_tech,9771876.043145834,8868065.596295832,10675686.489995835,39153881.25225,48925757.295395836
cm3_12w,max_new_per_quarter,1,2,adoptions,8.4625,6.693211326708426,10.231788673291575,48.55833333333333,57.020833333333336
cm3_12w,max_new_per_quarter,1,2,coalitions,-0.1125,-0.6152092461473104,0.3902092461473104,3.5375,3.425
cm3_12w,max_new_per_quarter,1,2,mean_adopt_week,-11.722514952083685,-13.283961906174717,-10.161067997992653,35.77503268973442,24.05251773765074
cm3_12w,max_new_per_quarter,1,2,adopt_ml_forecast,1.3833333333333333,1.2259303661273462,1.5407363005393204,11.745833333333334,13.129166666666666
cm3_12w,max_new_per_quarter,1,2,adopt_control_tower,4.83125,3.9167156490804933,5.745784350919506,9.95,14.78125
cm3_12w,max_new_per_quarter,1,2,adopt_rfid,0.36666666666666664,0.25173612193399825,0.48159721139933503,17.566666666666666,17.933333333333334
cm3_12w,max_new_per_quarter,1,2,adopt_aps,0.0,0.0,0.0,0.0,0.0
cm3_12w,max_new_per_quarter,1,2,adopt_routing,0.2520833333333333,0.15705104374728412,0.3471156229193825,2.65,2.902083333333333
cm3_12w,max_new_per_quarter,1,2,adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0
cm3_12w,max_new_per_quarter,1,2,adopt_blockchain,1.6291666666666667,0.05007994295528162,3.2082533903780517,6.645833333333333,8.275
cm3_12w,max_new_per_quarter,1,2,adopt_risk_intel,0.0,0.0,0.0,0.0,0.0
cm3_12w,max_new_per_quarter,1,2,formed_dyad,-0.4166666666666667,-0.960289477902172,0.12695614456883858,1.575,1.1583333333333334
cm3_12w,max_new_per_quarter,1,2,formed_triad,-0.275,-0.48422013143574044,-0.0657798685642596,0.475,0.2
cm3_12w,max_new_per_quarter,1,2,formed_chain,0.5791666666666667,0.31023042826382674,0.8481029050695067,1.4875,2.066666666666667
